user_code, start_station, end_station, price, start_time, end_time
884976294,Qinghu North,Hi-Tech Park,7.0,2023-06-24 17:54:30,2023-06-24 18:13:30
888888537, Shengping Station,Huanggangcun,8.0,2023-06-15 08:39:40,2023-06-15 09:04:40
888512284,Xili Lake,Shijing,11.0,2023-06-29 19:33:47,2023-06-29 19:40:47
886434524,Bantian North,Yuehaimen,7.0,2023-05-29 16:45:03,2023-05-29 17:33:03
881855048,Shangsha,Renmin South,4.0,2024-02-08 16:31:05,2024-02-08 16:35:05
886555592,Linhai,Fuhai West,6.0,2024-02-14 16:58:35,2024-02-14 17:11:35
882015034,Pinghu,Nanyou,9.0,2024-02-23 10:32:16,2024-02-23 11:19:16
888803655,Shenyun,Nonglin,2.0,2023-05-31 19:40:56,2023-05-31 20:40:56
885375731,Hongshuwan South,Antuo Hill,4.0,2023-11-08 13:56:57,2023-11-08 14:25:57
883759326,Nanlian,Huangbeiling,7.0,2023-07-11 17:39:10,2023-07-11 18:08:10
882137385,Dameisha,Longcheng Square,10.0,2023-06-07 12:31:35,2023-06-07 12:58:35
889495603,Songgang Park,Baishizhou,9.0,2023-08-14 09:36:38,2023-08-14 10:22:38
887600392,Gangxia,Xingdong,6.0,2023-03-26 06:48:28,2023-03-26 07:04:28
886307826,Baigelong,Shuangyong St,7.0,2023-09-06 13:38:56,2023-09-06 14:21:56
881759417,Xikeng,Shixia,6.0,2024-01-15 17:56:40,2024-01-15 18:37:40
881342157,Hanling,Shenwan,5.0,2023-11-08 14:42:37,2023-11-08 14:51:37
887490495,Changhu,Gangxia,6.0,2024-01-21 22:39:06,2024-01-21 23:05:06
888452423,Shenzhen University South,Dameisha,9.0,2024-01-06 18:56:13,2024-01-06 19:16:13
883029258,Xiameilin,Chiwei,4.0,2023-08-27 09:51:04,2023-08-27 10:50:04
884764630,Gankeng,Bitou,10.0,2024-01-28 08:31:29,2024-01-28 09:14:29
884447690,Shangfen,Huaxin,5.0,2023-10-30 21:44:05,2023-10-30 22:25:05
884901519,Dameisha,He'ao,9.0,2023-08-22 09:52:09,2023-08-22 10:13:09
881957727,Gongming Square,Zhenmei,4.0,2024-02-20 14:59:11,2024-02-20 15:36:11
888856647,Xiasha,Houting,9.0,2023-12-31 06:38:40,2023-12-31 07:27:40
881287463,Buji,Honghuashan,8.0,2023-01-21 09:56:50,2023-01-21 10:02:50
882051861,Pingzhou,Liutang,3.0,2023-02-16 15:36:32,2023-02-16 15:58:32
882809358,Bao'an,Yuehaimen,4.0,2023-04-14 07:46:48,2023-04-14 08:25:48
882739062,Pingshan Station,Nanlian,3.0,2023-06-11 11:49:26,2023-06-11 12:46:26
887523811,Nanguang,Pingshan Station,10.0,2024-01-25 15:54:36,2024-01-25 16:49:36
889192672,Wutong Mountain South,Keyuan,7.0,2023-04-16 13:45:49,2023-04-16 14:21:49
885578741,Xingdong,Shajing,7.0,2023-11-11 19:39:22,2023-11-11 19:49:22
884567569,Honghuashan,Meijing,8.0,2023-07-11 13:59:55,2023-07-11 14:14:55
882864193,Shekou Port,Changhu,9.0,2023-12-13 18:36:30,2023-12-13 18:36:30
889199648,Xili Lake,Longhua,5.0,2023-09-27 15:51:45,2023-09-27 16:22:45
882729487,Bao'an Stadium,Xin'an,2.0,2023-05-23 17:57:10,2023-05-23 18:36:10
882918866,Shutianpu,Yuehaimen,9.0,2023-05-06 06:55:09,2023-05-06 07:53:09
885177641,Futian Checkpoint,Nigang,4.0,2023-06-05 14:30:46,2023-06-05 15:29:46
889532724,Shangjing Station,Dameisha,10.0,2023-12-17 16:56:33,2023-12-17 17:41:33
885259815,Hubei,Yuanfen,6.0,2024-03-08 08:40:53,2024-03-08 09:09:53
883154849,Changlingpi,Hongshuwan South,6.0,2023-12-07 13:38:03,2023-12-07 13:38:03
885866630,Luohu,Xinhe Station,8.0,2023-07-18 13:44:43,2023-07-18 14:26:43
887407555,Guangming,Lianhuacun ,8.0,2023-07-17 06:36:14,2023-07-17 07:03:14
887855977,Liwan,Huaqiang North,7.0,2023-03-31 12:36:34,2023-03-31 12:59:34
888474757,Bantian,Meilinguan,3.0,2024-02-02 12:46:12,2024-02-02 13:03:12
889590349,Liwan,Huaguoshan,3.0,2023-05-02 08:48:22,2023-05-02 09:40:22
884315695,Songgang Park,Futian Checkpoint,9.0,2023-04-18 06:47:41,2023-04-18 07:31:41
886848128,Wenjin,Xiashuijing,5.0,2023-03-31 06:59:55,2023-03-31 07:54:55
885552070,Gankeng,Longdong Station,9.0,2023-11-22 21:54:07,2023-11-22 22:06:07
885700230,Sun Yat-sen University,Shabo ,12.0,2023-03-14 18:46:18,2023-03-14 19:45:18
882277014,Hongshan,Nantou Ancient City,6.0,2023-12-26 10:45:30,2023-12-26 11:20:30
888120843,Railway Park,Futian Checkpoint,7.0,2023-12-27 09:50:53,2023-12-27 10:35:53
886871511,Shajing,Longjing,8.0,2024-01-05 11:37:56,2024-01-05 11:59:56
881113625,Pingshan Station,Yuanling,8.0,2024-01-16 18:40:50,2024-01-16 19:00:50
887111575,Waterlands Resort South,Liangmao Hill,10.0,2023-04-24 15:30:42,2023-04-24 15:30:42
888372791,Luohu,Shekou Port,7.0,2023-11-04 13:46:21,2023-11-04 14:09:21
887173599,Qiaotou West,Pinghuan,13.0,2024-03-03 14:30:08,2024-03-03 14:33:08
889696889,Shawei,Keyuan,4.0,2024-02-11 14:34:22,2024-02-11 15:24:22
883754139,Shenzhen World South,Grand Theater,9.0,2023-08-12 16:43:47,2023-08-12 17:08:47
887617026,Xin'an Park,Huanggang Checkpoint,6.0,2023-09-17 13:47:47,2023-09-17 14:02:47
888858252,Changlong,Ma'an Hill,9.0,2023-07-08 15:57:24,2023-07-08 16:55:24
885383091,Liuhe station,Liyumen,11.0,2023-10-10 11:51:45,2023-10-10 12:17:45
886898756,Science Museum,University of technology,9.0,2023-06-29 06:51:40,2023-06-29 07:11:40
882096243,Hi-Tech Park,Qianhaiwan,3.0,2023-04-11 06:34:05,2023-04-11 06:46:05
883816069,Shangmeilin,Silian,6.0,2024-02-12 13:52:31,2024-02-12 14:25:31
889841480,Gangtou, Shengping Station,8.0,2023-09-20 13:46:45,2023-09-20 14:07:45
881535454,Shenzhen University South,Huanancheng,8.0,2023-02-25 06:50:48,2023-02-25 07:16:48
885182322,Wuhe,Shenwai Senior Campus,7.0,2023-09-23 07:54:21,2023-09-23 08:29:21
883860114,Linhai,Xili Lake,4.0,2023-02-15 08:31:06,2023-02-15 09:27:06
887802084,Baotian 1st Road,Shenwan,5.0,2023-11-18 18:45:21,2023-11-18 19:07:21
883726368,Futian Checkpoint,Yantian Port West,6.0,2023-08-27 20:37:22,2023-08-27 21:14:22
889196372,Tangkeng,Nanyue,5.0,2024-02-04 06:36:25,2024-02-04 07:25:25
889014831,Taiziwan,Science Museum,7.0,2023-12-31 20:46:25,2023-12-31 21:03:25
887490403,Zhenmei,Lianhua North,8.0,2023-07-31 14:59:41,2023-07-31 15:32:41
889080759,Minzhi,OCT,5.0,2023-07-05 13:56:15,2023-07-05 14:15:15
884452771,Guanlan,Huilongpu  station
,9.0,2023-10-11 21:58:31,2023-10-11 22:01:31
887127448,Tanglang,Liuyue,6.0,2023-08-06 15:55:52,2023-08-06 16:04:52
885040707,Wenjin,Songyuanxia,7.0,2023-05-06 07:46:49,2023-05-06 07:54:49
883403358,Litchi Orchards,Bei'er Rd,7.0,2023-12-29 14:38:34,2023-12-29 14:56:34
888751393,Convention & Exhibition City,Baotian 1st Road,6.0,2024-02-05 21:52:23,2024-02-05 22:27:23
883214486,Shenyun,Zhuzilin,3.0,2024-03-05 10:44:32,2024-03-05 11:40:32
883573119,Huangtian,Taoyuan,5.0,2023-03-08 10:55:14,2023-03-08 11:26:14
888332884,Bao'an Center,Mawan,3.0,2023-08-29 08:48:12,2023-08-29 09:38:12
885429881,Nanlian,Nanshan,9.0,2023-05-02 21:33:42,2023-05-02 22:28:42
888679900,Nanyou West,Nanguang,2.0,2023-07-20 11:39:45,2023-07-20 11:57:45
881885514,Longjing,Dongjiaotou,5.0,2023-09-12 06:52:23,2023-09-12 07:20:23
889966605,Meilinguan,Shangjing Station,8.0,2023-12-13 14:36:11,2023-12-13 15:33:11
884678588,Huaide,Xiangmi,7.0,2024-02-11 09:43:24,2024-02-11 10:16:24
885052610,Xili Lake,Baishilong,5.0,2023-07-24 22:52:19,2023-07-24 22:54:19
881067858,Honganwei,Pingshan Square ,11.0,2023-08-09 22:39:58,2023-08-09 23:06:58
887111457,Longhua,Airport East,8.0,2023-07-12 22:51:01,2023-07-12 23:34:01
881785507,Xiangmihu,Xiashuijing,5.0,2023-02-16 09:37:34,2023-02-16 10:31:34
881952306,Bao'an Stadium,Jingtian,6.0,2023-03-20 09:57:51,2023-03-20 10:03:51
884090096,Yannan,Shenwan,5.0,2023-09-25 17:32:46,2023-09-25 18:25:46
889248969,Shangshuijing,Hubei,5.0,2023-12-26 18:36:34,2023-12-26 18:59:34
883768890,Liantang Checkpoint,Pinghu,8.0,2023-04-18 11:53:47,2023-04-18 12:13:47
886869152,Liutang,Shangmeilin,6.0,2024-02-22 13:44:50,2024-02-22 14:35:50
882253780,University Town,Longsheng,5.0,2023-07-27 19:59:09,2023-07-27 20:37:09
888972180,Linhai,Guangming,9.0,2023-12-31 19:39:26,2023-12-31 19:42:26
881463989,Luohu,Dengliang,6.0,2023-02-18 12:54:41,2023-02-18 13:44:41
885994387,Yihai,Nanyue,10.0,2023-06-23 17:53:42,2023-06-23 18:38:42
887995123,Shenwan,Nanshan Book Mall,3.0,2023-10-31 21:43:59,2023-10-31 22:03:59
885980756,Yanzihu,Heshuikou,13.0,2023-07-05 16:59:32,2023-07-05 17:20:32
884480681,Shenyun,Xiashuijing,6.0,2023-01-07 10:38:14,2023-01-07 10:57:14
883580703,Shuibei,Wuhe,4.0,2023-06-16 10:47:05,2023-06-16 11:42:05
888070175,Gankeng,Yannan,6.0,2023-06-06 20:38:10,2023-06-06 21:03:10
889859492,Dameisha,Honghuashan,12.0,2024-02-10 15:55:29,2024-02-10 16:26:29
883191917,Baohua,Zhuzilin,5.0,2023-08-01 08:48:33,2023-08-01 09:02:33
888650447,Xuexiang,Children's Palace,5.0,2023-06-24 16:33:43,2023-06-24 16:43:43
882626504,Waterlands Resort South,Liangmao Hill,10.0,2023-09-05 08:38:04,2023-09-05 09:05:04
882751704,Shenkang,Wutong Mountain South,6.0,2024-03-21 08:42:44,2024-03-21 09:07:44
885935466,Yangmei,Maling,4.0,2024-01-03 13:36:21,2024-01-03 14:06:21
886324908,Xiangmi,Science Museum,4.0,2023-04-19 15:30:14,2023-04-19 16:07:14
887498630,Minle,Nanyou,6.0,2023-03-29 12:43:56,2023-03-29 13:29:56
888601612,Pingshan wei,Pingshan Center,2.0,2023-01-25 07:31:27,2023-01-25 08:09:27
883854085,Longsheng,Baishizhou,6.0,2024-01-19 11:43:35,2024-01-19 11:57:35
887325527,Hourui,Buji,8.0,2023-07-23 20:42:06,2023-07-23 21:06:06
886684742,Hongling,Hi-tech South,5.0,2023-10-21 09:37:55,2023-10-21 10:03:55
885639854,Longsheng,Shuibei,6.0,2023-06-29 08:58:01,2023-06-29 09:14:01
887687656,Guantian,Grand Theater,7.0,2024-01-28 08:54:38,2024-01-28 09:21:38
889520228,Longhua,Sea World,7.0,2023-12-21 19:53:39,2023-12-21 20:30:39
887496858,Qianwan,Yuyuan  station,10.0,2023-02-18 12:50:14,2023-02-18 13:18:14
885363145,Meijing,Xiashuijing,5.0,2023-10-09 16:42:42,2023-10-09 17:37:42
887243287,Mission Hills,Guangming St,8.0,2023-10-26 14:59:04,2023-10-26 15:57:04
882270210,Huangmugang,Mumianwan,3.0,2023-08-24 09:54:47,2023-08-24 10:45:47
885287691,Chiwei,Bagualing,2.0,2023-06-19 21:33:00,2023-06-19 22:22:00
881986148,Yuanfen,Yabao,5.0,2023-12-17 13:42:14,2023-12-17 14:18:14
882211337,Nigang,Shenzhen North Station,4.0,2023-07-04 18:49:59,2023-07-04 19:26:59
888826819,Longdong Station,Shabo ,4.0,2023-06-16 06:31:55,2023-06-16 06:51:55
883705514,Xiangxicun,Huaguoshan,7.0,2024-02-29 18:48:22,2024-02-29 19:05:22
882185376,Taoyuan,Tanglang,5.0,2023-11-22 14:36:42,2023-11-22 15:18:42
883877767,Shenzhen World,Liutang,6.0,2023-12-06 06:54:32,2023-12-06 06:55:32
882287868,Lianhua North,Honganwei,7.0,2023-08-24 21:55:35,2023-08-24 22:01:35
883839492,Fuyong,Window of the World,7.0,2023-08-27 18:56:39,2023-08-27 19:01:39
886732638,Baolong,Cuizhu,7.0,2023-11-02 06:53:59,2023-11-02 07:01:59
886821307,Pingzhou,Waterlands Resort East,6.0,2023-10-06 21:33:37,2023-10-06 21:41:37
885526003,Shenyun,Taiziwan,6.0,2023-03-20 22:35:59,2023-03-20 23:06:59
887540500,Cuizhu,Xin'an,7.0,2023-12-19 11:52:17,2023-12-19 12:14:17
885045713,Zuopaotai East,Science Park,10.0,2024-02-08 10:51:16,2024-02-08 11:03:16
888327850,Yuyuan  station,University Town,8.0,2023-07-19 12:50:49,2023-07-19 13:14:49
882424311,Renmin South,Yuehaimen,6.0,2023-08-01 13:56:35,2023-08-01 14:49:35
881952069,Jingtian,Bei'er Rd,5.0,2023-06-13 15:59:31,2023-06-13 16:25:31
885085995,Jixiang,Huaxin,7.0,2023-11-14 06:37:40,2023-11-14 07:21:40
888432717,Bao'an Stadium,Huangbeiling,7.0,2023-03-28 21:52:26,2023-03-28 22:41:26
888550636,Xiangxicun,Zhenmei,9.0,2023-03-29 08:33:29,2023-03-29 09:23:29
889299558,Ailian,Zhongshan Park,9.0,2023-07-11 09:30:48,2023-07-11 10:14:48
881519121,Yuanling,Bagualing,2.0,2023-05-11 16:54:45,2023-05-11 17:26:45
883956699,Wanxia,Yuyuan  station,9.0,2024-02-18 22:58:24,2024-02-18 23:21:24
887049026,Xingdong,Nigang,6.0,2023-01-03 13:45:59,2023-01-03 14:37:59
881644670,Shenkang,Taoyuan,4.0,2024-02-09 21:58:15,2024-02-09 22:48:15
883737429,Qiaotou West,Ma'an Hill,3.0,2023-03-07 15:51:07,2023-03-07 16:28:07
883099321,  Longcheng Park,Shekou Port,10.0,2023-12-09 16:31:17,2023-12-09 16:39:17
887652176,Dongjiaotou,Fuwei,7.0,2023-06-10 18:46:29,2023-06-10 19:22:29
883774578,Dengliang,Huaqiang North,5.0,2023-08-31 17:53:13,2023-08-31 18:43:13
887984949,Huaide,Nanyou,6.0,2023-09-22 12:56:36,2023-09-22 13:17:36
886947689,Xiashuijing,Longhua,5.0,2023-04-08 10:34:41,2023-04-08 10:57:41
889681869,Qiaocheng North,Shenwan,4.0,2023-10-22 16:38:36,2023-10-22 17:00:36
881288393,Fanshen,Pingluan Hill,3.0,2024-02-12 13:52:29,2024-02-12 14:48:29
888287920,Xuexiang,ShaTian,10.0,2024-03-14 17:40:50,2024-03-14 18:17:50
888386086,Yangtai Mountain East,Songgang,7.0,2024-01-22 10:30:13,2024-01-22 11:22:13
889551477,Shangwu,Airport North,8.0,2023-03-12 11:58:07,2023-03-12 12:45:07
884573352, Shengping Station,Shopping Park,8.0,2023-07-29 07:39:37,2023-07-29 08:08:37
881221256,Liutang,Shuibei,7.0,2023-02-08 22:52:37,2023-02-08 23:08:37
889743637,Daxin,Huilongpu  station
,10.0,2023-02-21 19:39:39,2023-02-21 20:18:39
885105685,Shuiwan,Meijing,6.0,2024-01-07 08:58:34,2024-01-07 09:08:34
883503039,Bao'an,Qiaocheng North,5.0,2023-11-29 10:45:09,2023-11-29 10:49:09
887488039,Yuanfen,Tangwei,8.0,2023-01-26 16:46:26,2023-01-26 16:48:26
886628306,Nigang,Caopu,3.0,2024-01-12 08:50:07,2024-01-12 09:48:07
885840400,Bao'an Center,Danzhutou,7.0,2023-07-04 16:36:01,2023-07-04 17:21:01
883503913,Mumianwan,Huaqiang North,4.0,2023-03-18 17:33:57,2023-03-18 18:25:57
884162476,Litchi Orchards,Huaqiang North,6.0,2023-11-11 22:36:13,2023-11-11 23:11:13
886352037,Zhucun,Nanyou,8.0,2023-01-14 20:32:27,2023-01-14 20:39:27
888458363,Futian Checkpoint,Shenzhen World North,9.0,2023-11-18 15:49:37,2023-11-18 16:38:37
887035192,Zhucun,Shangjing Station,9.0,2023-01-05 21:34:42,2023-01-05 21:59:42
887298488,Luohu  North,Yuanfen,6.0,2024-03-22 10:42:32,2024-03-22 11:42:32
881293856,Danzhutou,Shangchuan,7.0,2023-01-16 18:35:13,2023-01-16 19:32:13
882940629,Pingluan Hill,Shenwai Senior Campus,10.0,2023-06-25 14:49:23,2023-06-25 15:17:23
883602501,Cuizhu,Bei'er Rd,5.0,2024-01-31 22:32:12,2024-01-31 22:36:12
885557616,Science Museum,Dongjiang Column Memorial 
Hall Station,9.0,2024-02-01 11:34:00,2024-02-01 11:42:00
883693642,Fuhai West,Guangming,7.0,2023-03-16 18:51:29,2023-03-16 19:47:29
883149097,Xianhu Rd,Houhai,7.0,2023-03-16 12:37:34,2023-03-16 12:39:34
883451445,Futian Bonded Area,Xikeng,7.0,2023-04-13 20:37:36,2023-04-13 20:46:36
882532781,Haiyue,Tangwei,7.0,2023-10-21 20:51:18,2023-10-21 20:53:18
886653217,Window of the World,Yuanfen,6.0,2023-04-24 12:53:43,2023-04-24 12:58:43
883263161,Yuehaimen,Shuangyong St,8.0,2023-03-04 08:49:50,2023-03-04 09:48:50
882628812,University of technology,Kengzi,5.0,2023-05-14 21:43:46,2023-05-14 22:14:46
886834711,Luohu  North,Xingdong,7.0,2023-09-14 11:32:39,2023-09-14 11:58:39
889679998,Airport East,Meilinguan,7.0,2023-12-20 16:31:01,2023-12-20 17:30:01
882764817,Qiaocheng East,Futian,3.0,2023-08-29 11:48:36,2023-08-29 12:40:36
883898359,Taoyuan,Ailian,9.0,2023-08-10 08:49:21,2023-08-10 09:47:21
885211475,Luohu,Xili Lake,7.0,2023-04-11 21:55:34,2023-04-11 22:54:34
889965561,Shangwu,Longhua,5.0,2023-02-02 12:38:13,2023-02-02 12:46:13
887391605,Chegongmiao,Huangtian,7.0,2024-01-31 14:38:06,2024-01-31 14:57:06
886871927,Shenzhen University South,Honglang North,4.0,2023-07-26 19:40:22,2023-07-26 19:55:22
887673986,Nigang,Minzhi,4.0,2023-05-04 21:57:02,2023-05-04 22:24:02
889793867,Xixiang Taoyuan,Shekou Port,6.0,2024-01-20 17:51:06,2024-01-20 18:08:06
885837392,Shenzhen University South,Gangxia North,5.0,2023-03-01 19:55:42,2023-03-01 20:00:42
884756267,Laojie,Guangyayuan,5.0,2024-01-14 22:46:38,2024-01-14 23:25:38
881848755,Science Museum,Lingzhi,6.0,2023-05-27 12:30:19,2023-05-27 12:37:19
886277389,Guangyayuan,Minzhi,2.0,2023-06-05 17:45:53,2023-06-05 18:10:53
887864572,Gangxia,Window of the World,4.0,2023-02-06 14:48:18,2023-02-06 15:15:18
889536860,Minle,Shangsha,4.0,2023-06-21 20:41:28,2023-06-21 21:16:28
888564361,Shenzhen North Station,Xiangmei,4.0,2023-02-09 19:40:37,2023-02-09 20:06:37
886725422,Baohua,Yuehaimen,4.0,2023-09-16 18:36:06,2023-09-16 19:32:06
886804352,Guomao,Tongle South,7.0,2023-12-27 18:43:43,2023-12-27 19:08:43
883357578,Xuexiang,Huaxin,5.0,2023-08-20 16:38:57,2023-08-20 16:48:57
887613457,Shutianpu,Shuibei,9.0,2023-05-31 18:42:01,2023-05-31 19:00:01
888845903,Taoyuan,University of technology,11.0,2024-03-11 22:38:14,2024-03-11 22:41:14
884171558,Pingshan Square ,Xiangmei North,9.0,2023-10-31 17:31:49,2023-10-31 18:04:49
885219953,University of technology,Aobei,6.0,2023-05-30 20:44:06,2023-05-30 21:39:06
884729855,Bitou,Bao'an Stadium,7.0,2023-01-09 10:43:11,2023-01-09 11:35:11
885149149,Liuyue North,Zhangbei,4.0,2023-10-17 22:55:24,2023-10-17 23:04:24
887198214,Shangchuan,Xiangmei North,5.0,2023-11-19 06:46:37,2023-11-19 07:08:37
883227347,Shawei,Shangsha,2.0,2024-02-02 20:41:08,2024-02-02 21:31:08
889621541,Dafen,Hourui,9.0,2024-02-02 19:40:03,2024-02-02 20:26:03
884429300,Dameisha,Huangtian,11.0,2023-06-30 07:58:50,2023-06-30 08:32:50
888174427,Nantou Ancient City,Sports Center,6.0,2023-12-08 15:43:38,2023-12-08 15:48:38
883114731,Baishilong,Zhuguang,5.0,2023-05-08 14:56:51,2023-05-08 15:16:51
882340454,Shangshuijing,Tai'an,3.0,2023-08-30 22:59:42,2023-08-30 23:29:42
882387842,Donggualing,Hubei,4.0,2024-03-17 06:30:19,2024-03-17 07:23:19
884842596,Shangtang,Danzhutou,6.0,2023-11-04 12:42:39,2023-11-04 13:36:39
884522536,Shangsha,Bihaiwan,6.0,2024-01-12 16:50:45,2024-01-12 17:11:45
884969184,Taoyuan,Bao'an Stadium,3.0,2024-01-30 18:38:29,2024-01-30 18:53:29
883225736,Ludancun,Huanancheng,7.0,2023-01-30 18:36:26,2023-01-30 19:02:26
885852586,Xin'an Park,Qianwan,3.0,2023-03-08 08:57:49,2023-03-08 09:01:49
887936126,Longjing,Honganwei,8.0,2023-12-31 08:59:16,2023-12-31 09:48:16
881613045,Yuanfen,Bitou,8.0,2023-08-08 12:52:31,2023-08-08 13:28:31
886639436,Shenzhen University South,Guomao,6.0,2024-02-17 10:41:35,2024-02-17 11:41:35
889327196,Longdong Station,Yihai,10.0,2023-03-02 10:50:33,2023-03-02 11:25:33
883437045,Dongjiang Column Memorial 
Hall Station,Longjing,10.0,2023-05-25 10:56:04,2023-05-25 11:20:04
885672444,Zhongwu South,Huanggang Checkpoint,7.0,2023-12-12 20:41:20,2023-12-12 20:54:20
882730248,Shangsha,Yonghu,7.0,2023-03-19 10:49:21,2023-03-19 11:02:21
889658280,Xiangmei,Tai'an,5.0,2023-07-29 19:43:22,2023-07-29 19:48:22
888222045,Yuyuan  station,Huawei,7.0,2023-10-16 13:32:30,2023-10-16 14:19:30
887681693,Bao'an Passenger Transport Terminal,Jixiang,9.0,2023-03-27 16:39:43,2023-03-27 17:00:43
888744193,Lianhuacun ,Xiangxicun,3.0,2023-03-08 08:58:52,2023-03-08 09:37:52
884491848,Futian,Bagualing,3.0,2023-03-17 12:43:15,2023-03-17 12:56:15
884610639,Wenjin,Universiade Center,7.0,2023-06-13 10:54:12,2023-06-13 10:59:12
889885797,Shangjing Station,Houting,13.0,2023-10-25 16:56:24,2023-10-25 17:03:24
886262786,Xiameilin,Children's Palace,3.0,2023-04-13 11:46:35,2023-04-13 12:40:35
881990688,Pingluan Hill,Bihaiwan,5.0,2023-10-19 16:44:16,2023-10-19 17:36:16
884315695,Baohua,Pingshan Station,11.0,2023-07-31 16:39:36,2023-07-31 16:55:36
887811792,Shangsha,Longhua,6.0,2024-01-18 09:53:14,2024-01-18 10:53:14
882971301,Airport East,Guangming,7.0,2023-01-24 14:59:47,2023-01-24 15:44:47
884123977,Songgang,Huaide,5.0,2023-11-09 19:31:11,2023-11-09 19:48:11
882694633,Longjing,Liuyue,7.0,2023-11-16 08:49:00,2023-11-16 09:37:00
889190432,Pinghuan,Longjing,10.0,2023-12-05 20:30:36,2023-12-05 20:59:36
883225736,Gangxia,Shanglilang,6.0,2024-02-03 18:52:36,2024-02-03 19:12:36
884486705,Xiameilin,Yitian,3.0,2023-12-02 22:42:22,2023-12-02 22:42:22
888881359,Pingzhou,Tai'an,8.0,2024-02-17 18:43:25,2024-02-17 19:16:25
885722391,Xiameilin,Huanggang Checkpoint,3.0,2023-02-18 12:53:45,2023-02-18 12:56:45
882086571,Lianhua West,Hongling South,3.0,2023-06-04 19:55:13,2023-06-04 20:35:13
885724078,University Town,Lianhua West,5.0,2023-01-14 17:57:52,2023-01-14 18:26:52
885273337,Huaqiang North,Shijing,9.0,2023-03-25 15:48:40,2023-03-25 16:32:40
887889883,Universiade Center,Meijing,7.0,2024-02-17 22:37:27,2024-02-17 22:47:27
889445000,Futian Bonded Area,Pingshan Station,9.0,2023-08-15 17:59:34,2023-08-15 18:46:34
885861677,Shutianpu,Shuanglong Station,12.0,2023-11-23 06:52:03,2023-11-23 07:38:03
887966226,Maling,Yuanling,3.0,2024-02-05 16:53:16,2024-02-05 17:41:16
889091977,Shenwai Senior Campus,Longdong Station,10.0,2023-02-28 16:42:12,2023-02-28 16:54:12
885962678,Danzhutou,Silian,5.0,2023-07-14 08:59:25,2023-07-14 09:30:25
882809358,Bao'an Passenger Transport Terminal,Hongling South,7.0,2023-12-26 14:31:57,2023-12-26 15:16:57
883114454,Shuiwan,Shenyun,5.0,2023-02-16 22:57:02,2023-02-16 23:29:02
889494564,Maling,Nanshan,6.0,2023-09-26 12:56:42,2023-09-26 13:19:42
883901933,Shenzhen University South,Xianhu Rd,7.0,2024-03-09 19:44:18,2024-03-09 20:14:18
886075680,Tanglang,Waterlands Resort East,8.0,2023-04-18 21:39:32,2023-04-18 22:20:32
888399835,Lianhua West,Longhua,5.0,2024-01-22 22:53:35,2024-01-22 23:07:35
883614459,Huilongpu  station
,Tai'an,7.0,2023-05-28 18:33:30,2023-05-28 19:26:30
883590628,Nankeng,Dameisha,8.0,2023-10-17 22:32:41,2023-10-17 23:21:41
884626339,Xinhe Station,SIAT,12.0,2023-04-04 06:30:45,2023-04-04 07:27:45
881249840,Shenzhen University,Futian Bonded Area,5.0,2024-01-31 18:48:59,2024-01-31 19:45:59
885700230,Tianxin,Zhongshan Park,12.0,2023-02-28 15:36:17,2023-02-28 16:29:17
886279524,Mission Hills,Pingshan wei,11.0,2023-03-08 13:48:03,2023-03-08 14:31:03
885228325,Airport East,Tai'an,9.0,2024-02-17 20:45:20,2024-02-17 21:08:20
883254587,Pingshan Station,Baohua,11.0,2023-08-24 13:48:16,2023-08-24 13:49:16
886988882,Qiaocheng North,Airport East,7.0,2024-01-10 14:55:24,2024-01-10 15:52:24
881517336,Pingshan wei,Liangmao Hill,9.0,2023-11-24 10:33:58,2023-11-24 10:33:58
887695157,Niuhu,Huaguoshan,9.0,2023-06-14 21:31:52,2023-06-14 21:52:52
889621077,Shatoujiao,Yangmei,7.0,2023-11-10 15:44:36,2023-11-10 16:25:36
882878827,Shiyaling,Yannan,5.0,2023-02-17 10:49:16,2023-02-17 11:25:16
887603191,Hanling,Xiangmi,4.0,2023-02-08 11:36:53,2023-02-08 12:32:53
883652653,Changhu,Wuhe,5.0,2023-12-21 19:30:11,2023-12-21 19:40:11
887550893,Bihaiwan,Qianhaiwan,3.0,2023-04-08 14:52:06,2023-04-08 15:17:06
881419338,Liantang Checkpoint,Yuyuan  station,7.0,2023-08-27 14:53:40,2023-08-27 15:27:40
889077025,Shangjing Station,Convention & Exhibition City,13.0,2023-05-06 07:59:29,2023-05-06 08:47:29
884132841,Qiaotou,Jixiang,11.0,2023-09-06 09:37:21,2023-09-06 10:17:21
886912430,Menghai,Loucun,9.0,2023-11-26 22:34:53,2023-11-26 22:52:53
885974362,Minle,Bantian,3.0,2023-10-30 19:39:59,2023-10-30 19:58:59
888645601,Shekou Port,Zhucun,8.0,2023-08-22 20:30:05,2023-08-22 20:38:05
885102182,Yonghu,Fanshen,8.0,2023-11-28 21:30:28,2023-11-28 21:40:28
888312966,Baotian 1st Road,Lianhua North,7.0,2023-07-24 12:55:18,2023-07-24 13:20:18
883019738,Dengliang,Changlong,7.0,2023-04-14 09:31:26,2023-04-14 10:04:26
889327198,Longsheng,Shangwu,5.0,2023-12-29 07:42:59,2023-12-29 07:45:59
888885386,Luohu  North,Bihaiwan,7.0,2024-01-30 19:37:45,2024-01-30 19:42:45
